Wall time,Step,Value
1777358601.626412,1944000,10438.0
1777358624.3285007,1947600,10437.0
1777358646.8858724,1951200,10438.0
1777358669.365342,1954800,10440.0
1777358692.3992276,1958400,10439.0
1777358714.828417,1962000,10440.0
1777358737.1605356,1965600,10438.0
1777358759.680258,1969200,10438.0
1777358782.061868,1972800,10438.0
1777358804.4920104,1976400,10438.0
1777358827.0404437,1980000,10441.0
1777358850.107382,1983600,10441.0
1777358872.696514,1987200,10437.0
1777358895.547453,1990800,10439.0
1777358918.2638083,1994400,10440.0
1777358940.692199,1998000,10437.0
1777358975.1508574,2001600,10440.0
1777359008.2971275,2005200,10440.0
1777359030.599786,2008800,10435.0
1777359052.6122372,2012400,10437.0
1777359074.5658603,2016000,10440.0
1777359096.5246885,2019600,10430.0
1777359118.6707394,2023200,10437.0
1777359140.830181,2026800,10438.0
1777359162.8060148,2030400,10441.0
1777359186.2781968,2034000,10440.0
1777359208.3533459,2037600,10436.0
1777359230.4028044,2041200,10431.0
1777359254.0296187,2044800,10440.0
1777359276.308719,2048400,10435.0
1777359299.0401728,2052000,10438.0
1777359321.3695624,2055600,10440.0
1777359343.4525232,2059200,10438.0
1777359365.4317422,2062800,10440.0
1777359387.3798554,2066400,10440.0
1777359409.3617787,2070000,10440.0
1777359431.9874618,2073600,10435.0
1777359454.4340873,2077200,10438.0
1777359476.5112166,2080800,10441.0
1777359498.590028,2084400,10440.0
1777359521.4155831,2088000,10440.0
1777359544.0443795,2091600,10435.0
1777359566.9254336,2095200,10440.0
1777359590.1313772,2098800,10440.0
1777359612.9200282,2102400,10440.0
1777359635.463513,2106000,10439.0
1777359657.5615718,2109600,10439.0
1777359679.644872,2113200,10439.0
1777359701.6967387,2116800,10438.0
1777359723.6961772,2120400,10440.0
1777359747.4660819,2124000,10439.0
1777359769.6485262,2127600,10440.0
1777359791.724766,2131200,10439.0
1777359813.8243601,2134800,10440.0
1777359838.0423048,2138400,10438.0
1777359863.1674478,2142000,10440.0
1777359887.5593789,2145600,10436.0
1777359909.6800268,2149200,10438.0
1777359932.1378784,2152800,10438.0
1777359954.208425,2156400,10427.0
1777359976.4167895,2160000,10437.0
