Wall time,Step,Value
1777349739.720032,522000,2.396201125520747e-05
1777349761.455572,525600,2.392254646110814e-05
1777349783.3981357,529200,2.309998671989888e-05
1777349805.2623022,532800,2.584471985755954e-05
1777349827.164542,536400,2.2830612579127774e-05
1777349849.2508335,540000,2.277779276482761e-05
1777349885.802512,543600,2.2764234017813578e-05
1777349908.4074535,547200,2.3099122699932195e-05
1777349930.406014,550800,2.2694830477121286e-05
1777349952.5269039,554400,2.5698453100631014e-05
1777349974.5201802,558000,2.0059804228367284e-05
1777349996.6131258,561600,2.425213642709423e-05
1777350018.6672888,565200,2.018561281147413e-05
1777350040.651025,568800,2.1008678231737576e-05
1777350062.9975243,572400,2.415150447632186e-05
1777350084.9975197,576000,2.3403443265124224e-05
1777350107.044287,579600,2.3282071197172627e-05
1777350129.217889,583200,2.2427711883210577e-05
1777350151.2943377,586800,2.497065725037828e-05
1777350173.3300772,590400,2.190089253417682e-05
1777350195.6173835,594000,2.2264324798015878e-05
1777350217.6292715,597600,2.017334736592602e-05
1777350239.6842911,601200,2.230186146334745e-05
1777350261.7142086,604800,2.2872081899549812e-05
1777350283.5870194,608400,2.420885539322626e-05
1777350305.6764019,612000,2.138923628081102e-05
1777350327.8231387,615600,2.165918158425484e-05
1777350349.7794425,619200,2.156919435947202e-05
1777350372.4263237,622800,2.1770591047243215e-05
1777350394.7491937,626400,2.1092895622132346e-05
1777350416.6372602,630000,2.0456585843930952e-05
1777350438.671066,633600,2.1328551156329922e-05
1777350460.6970367,637200,2.2626893041888252e-05
1777350482.679951,640800,2.1107551219756715e-05
1777350504.7506464,644400,1.925459764606785e-05
1777350526.7523172,648000,1.992547004192602e-05
1777350548.6859887,651600,2.02115552383475e-05
1777350570.6895776,655200,2.0288049199734814e-05
1777350592.728442,658800,2.0946725271642208e-05
1777350614.935346,662400,1.948878343682736e-05
1777350637.074483,666000,1.9134582544211298e-05
1777350658.9806554,669600,1.8564658603281714e-05
1777350681.2820537,673200,1.880749550764449e-05
1777350703.293313,676800,2.076860619126819e-05
1777350725.291105,680400,1.758859616529662e-05
1777350747.2151632,684000,1.8574897694634274e-05
1777350769.1907048,687600,1.766582136042416e-05
1777350791.040457,691200,1.9598892322392203e-05
